529200727751929000,342496399,34,70,"C�mo decirle a mi coraz�n que te deje de amar que te olvide que ya no te hace falta",4.582692,-74.159992,2014-11-03 09:17:40
529202011632586000,230219286,89,213,"@azulhstalatumba lo que quiere decir q en 2015 seguiremos por las mismas. Con directivos mediocres y un plantel donde reina la pereza. Sniff",4.644625,-74.104272,2014-11-03 09:22:46
529202150766034000,261453110,41,328,"Eche un vistazo a Viber. Puede encontrarlo/a en http://t.co/7QWRttJCNL #NandySalseritaMilloos :* �",4.49045,-74.11439,2014-11-03 09:23:19
529202275068432000,87250320,76,37,"Casi una intervenci�n.",4.645475,-74.071056,2014-11-03 09:23:49
529202282785947000,73764188,813,541,"@_Katherine_05 :-)))",4.552422,-74.098018,2014-11-03 09:23:50
529202372007165000,73764188,813,541,"Amando a mi t�o Diario desde siempre.",4.552504,-74.097979,2014-11-03 09:24:12
529202502131269000,87250320,76,37,"Viajes gratis en metro.",4.645344,-74.071128,2014-11-03 09:24:43
529202384401354000,261453110,41,328,"Eche un vistazo a Viber. Puede encontrarlo/a en http://t.co/7QWRttJCNL #NandySalseritaMilloos :* ��/M",4.49045,-74.11439,2014-11-03 09:24:15
529202844755587000,230219286,89,213,"�@TIME: Kareem Abdul-Jabbar: American politicians are a greater threat to democracy than ISIS http://t.co/TgtfaLG1wJ� like in Colombia...!",4.644514,-74.10437,2014-11-03 09:26:04
529202849683890000,87250320,76,37,"Tra tra tra trasmilenio. http://t.co/vgPr1BIpWg",4.645428,-74.071134,2014-11-03 09:26:06
529203203083362000,114055235,85,664,"El mito  de la depilaci�n http://t.co/8a7lG2DMDx v�a @elespectador",4.658416,-74.107257,2014-11-03 09:27:30
529204061737058000,228591326,169,283,"'@SuperSarcasmo_: 'La Universidad es m�s f�cil porque estudias solo cosas que te gustan'  JAJJAJAJAJAJAAJAJAJAJJAJAJAJAJAJAAJAJAJAA' y ja ja",4.582556,-74.202207,2014-11-03 09:30:55
529203999577501000,230219286,89,213,"�@TIME: Mexican soldiers to face civilian trial for killing 22 suspected criminals http://t.co/ZngBiaMOGS�: falta respeto con estos h�roes!",4.644593,-74.104364,2014-11-03 09:30:40
529204133606490000,989379067,160,263,"Feliz 3 de noviembre 8 meses junto a lo mejor de mi vida ?",4.62377,-74.177872,2014-11-03 09:31:12
529204175457222000,150513822,30,157,"#happyhalloween #memostatigram #party #friend ???? @ Theatron http://t.co/PQhvR2xTnR",4.644994,-74.063816,2014-11-03 09:31:22
529204320982818000,228591326,169,283,"Una sonrisa que lleva tu nombre ... ?",4.582584,-74.202218,2014-11-03 09:31:56
529204392441163000,400207981,55,56,"Al final no se puede perder lo que no se tiene. Al final nunca se tiene nada.",4.734925,-74.099428,2014-11-03 09:32:13
529204411743371000,73764188,813,541,"Con mi t�o hablamos solo del VERDE y de ROCK, como no amarlo.",4.552421,-74.098105,2014-11-03 09:32:18
529204599765610000,230219286,89,213,"�@Tenis_Break: Milos Raonic fue p�lvora mojada ante Novak Djokovic en la final de Par�s' : cierto! Parec�a Colombiano. @MatchTenis",4.644628,-74.104349,2014-11-03 09:33:03
529204676622028000,325670174,11901,85,"Pasando delicioso en @theatronbogota celebrando #Halloween ?????? @ Theatron http://t.co/5QL9rw7tSb",4.644994,-74.063816,2014-11-03 09:33:21
529204922454409000,228591326,169,283,"'@esomeecards: �Ves eso... http://t.co/r2Oc4VVRVZ'",4.582565,-74.202207,2014-11-03 09:34:20
529204945879588000,283239593,689,829,"Por que en la vida hay cosas del alma que valen mucho m�s que el dinero",4.577633,-74.169805,2014-11-03 09:34:25
529203309102772000,1873547641,190,130,":'((",4.634064,-74.170459,2014-11-03 09:27:55
529203335115862000,529766027,1589,1071,"Mi cama es la �nica que no me abandona :-BB",4.706546,-74.201408,2014-11-03 09:28:01
529203362420764000,261932229,216,861,"Que no pare....vamos por una navidad llena de alegr�a..",4.613147,-74.116775,2014-11-03 09:28:08
529205807788097000,388563644,378,143,"Tiene 14 y dice ser la mas lesbiana, de por dios solo es por llamar la atenci�n.",4.707663,-74.155854,2014-11-03 09:37:51
529205850976837000,495477401,83,208,"Matame cansancio ya que el estudio no ha podido.",4.685492,-74.116241,2014-11-03 09:38:01
529206189020962000,1636233696,262,244,"@Una_Sintonia111 Este fue un ejemplo, de que mi teclado es una caca.",4.682618,-74.135021,2014-11-03 09:39:22
529205728956153000,73764188,813,541,"Te vi venir - Sin Banderas.",4.55248,-74.098094,2014-11-03 09:37:32
529206214773977000,550445291,82,88,"�Sera que en mi vida no habr� espacio para el sentimiento?",4.73587,-74.057175,2014-11-03 09:39:28
